paper_id,title,file_name,year,priority,extraction_quality,evidence_type,evidence_text,page_est,keyword,confidence
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,figure_caption,"Chemical recycling via depolymerization. (a) Polymerization and depolymerization of poly(γ-butyrolactone),28 where “Cat.1” is a
lanthanum-basedcatalystand“Cat.2”isayttriumcomplexorazincbasedcatalyst.Adaptedwithpermissionfromref28.Copyright2018American
Association for the Advancement of Science. (b) ",,Figure 1,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,figure_caption,"Dynamic covalent bonds based on associative mechanism: previously reported commonly used chemistries (left column) and the
correspondingderivative chemistries (rightcolumn).
far, only limited types of dynamic covalent bonds have been certain threshold, the network dissociates which results in a
prov",,Figure 3,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,figure_caption,"Multifunctionalself-healingsystems.(a)Transesterificationenabledself-healingofasilvernanoparticlebasedconductivecomposite.115
Reproducedwithpermissionfromref115.Copyright2019RoyalSocietyofChemistry.(b)Self-healableperovskitesolarcellandtheunderlying
dynamicoxime−carbamatebonds.128Reproducedwithpermi",,Figure 5,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,figure_caption,"Multiscalestructuralalignmentviasolid-stateplasticity.(a)Diels−Alderreactionandvisualizedstresspatternsunderapolarizedlight.136
Scale bars, 5 mm. Adapted with permission from ref 136. Copyright 2018 Springer Nature. (b) Dynamic equilibrium of a pinacol unit and the
tensilestrength and elongationat b",,Figure 7,medium
P150,Dynamic Covalent Polymer Networks: A Molecular Platform for,P150_unidentified.pdf,2021,low,partial,figure_caption,"Microscale structure fabrication. (a) Degradation of disulfide bonds and masked photoirradiated micropatterns.93 Scale bar, 1.5 mm.
Reproducedfromref93.Copyright2011AmericanChemicalSociety.(b)Dissociativedisulfidebondandformationofphotoinducedpatternsvia
an ice-templated freezing method.186 Reproduc",,Figure 9,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,abstract,"Inspired by the concept of multipotent stem cells, this
research explores the use of tempering to program the mechanical
properties of elastomeric dynamic covalent networks (DCNs) that
contain thia-Michael bonds. These DCNs are composed of
benzalcyanoacetate-based Michael acceptors and thiol-functionalized
poly(ethylene glycol) (PEG) derivatives of varying molecular weights
and architectures. The impacts of tempering on the thia-Michael
adduct formation and dynamic reaction-induced phase separat",1,abstract,high
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,conclusion,"and
FigureS4forN-3 YandN-4 Yspectra).Allfilmsexhibiteda
2k 2k
decreasing amount of tM adduct peak area ratios with
increasing T. For example, N-3 70 had a 58% tM adduct
Figure3.Normalized,smoothed,andtruncatedRamanspectraofthe t 1k
peak area ratio compared to a 51% tM adduct peak area ratio
nitrile stretch region for N-3 70 (dark brown), N-3 90 (red), and
1k 1k
N-3 1k 110 (gold) demonstrating an increase in adduct fraction with in N-3 1k 90 and a 40% tM adduct peak area ratio in N-3 1k 110
decre",end,conclusion,high
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,excerpt,Multipotent Elastomers via Tempering of Phase-Separated Dynamic Covalent Networks,1,elastomer,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,excerpt,research explores the use of tempering to program the mechanical properties of elastomeric dynamic covalent networks (DCNs) that,1,mechanical,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,excerpt,properties of elastomeric dynamic covalent networks (DCNs) that contain thia-Michael bonds. These DCNs are composed of,1,elastomer,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,excerpt,"ments. The tempering process is completely reversible, and retempering the film at a different temperature allows the mechanical properties to be tuned. These findings establish a simple, reprogrammable strategy to access multipotent elastomers from a single",1,reversible,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,excerpt,"properties to be tuned. These findings establish a simple, reprogrammable strategy to access multipotent elastomers from a single feedstock through tempering of thia-Michael-based dynamic covalent networks.",1,elastomer,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,figure_caption,"a)Inspirationforthedesignofmultipotentmaterials(top)
withtheproposedvisionofamultipotentpolymer(bottom).b)The
dynamic thia-Michael bond formed from the reaction of a
benzalcyanoacetate-based Michael acceptor and a thiol component.
Parts ofschematic in(a) was madeusing Biorender.com.
responsive films",,Figure 1,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,figure_caption,"a) Chemical structures of the components used in the
remaining 25% were from 3 z or 4 2k . Formulations are dynamicthia-Michaelnetworks.b)ImagesofN-3 1k Ybeingstretched
by hand and recovering immediately (Supplementary Movie S1). c)
designated N-x Y, where x identifies the PEG architecture
zk DSCthe",,Figure 2,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,figure_caption,"Normalized,smoothed,andtruncatedRamanspectraofthe t 1k
peak area ratio compared to a 51% tM adduct peak area ratio
nitrile stretch region for N-3 70 (dark brown), N-3 90 (red), and
1k 1k
N-3 1k 110 (gold) demonstrating an increase in adduct fraction with in N-3 1k 90 and a 40% tM adduct peak area ra",,Figure 3,medium
P225,Multipotent Elastomers via Tempering of Phase-Separated Dynamic,P225_unidentified.pdf,2025,low,good,figure_caption,"a) Cyclic loading−unloading stress−strain curves for N-
the cyclic loading−unloading experiments demonstrated
4 70(purple),N-3 70(red),andN-3 70(green)atthe1st(solid
lin 2k e)and10thcycle 1k (dashedline)using 2k astrainrateof100%min−1. minimal creep at room temperature, there was increasing
b) Cycli",,Figure 5,medium
P250,Polymer Network Diffusion in Charged Gels,P250_unidentified.pdf,2024,low,partial,conclusion,"remarks.— We developed model charged
gels [Fig. 1 and Table I] with comparable D ,D , and mix el
D and measured their collective diffusion coefficient ion
D via DLS. Based on the same decomposition of D mix
and D to D in neutral gels [Figs. 2 and 3], our re- el
sults indicate that D in the charged gel is governed by
Eq. (1), where D emerges as an additive component ion
[Fig. 4]. The significant ionic contribution D to D is ion
quantitatively described through the ionic osmotic pres-
sure Π [Eqs.",end,conclusion,medium
P250,Polymer Network Diffusion in Charged Gels,P250_unidentified.pdf,2024,low,partial,excerpt,"retention agents, and self-healing concrete. This has led validated Eq. (1) for neutral gels [20–23], by decompos- to extensive investigation of their swelling behaviors [3– ing D into mixing (D ) and elastic (D ) contributions",1,self-heal,medium
P250,Polymer Network Diffusion in Charged Gels,P250_unidentified.pdf,2024,low,partial,figure_caption,"(a)Schematicillustrationoftheswellingofacharged
∼
salt concentrations [14]. The main obstacle in experi- gel. The charged gel with immobilized charge c is equili-
im
mental validation arises from the difficulty in controlling brated in the outer salt solution, whose mobile ion c is
out
polymernetwor",,Figure 1,medium
P250,Polymer Network Diffusion in Charged Gels,P250_unidentified.pdf,2024,low,partial,figure_caption,"Polymer mass concentration (c) dependence of the
collective diffusion coefficient and its components (D mix and
D ) for neutral gels at (a) s = 0.500 and charged gels for
el 0
varying c at (b) s = 0.400 and (c) s = 0.325. The c0 in- 0 5 10 15 20
out im
creasesassdecreases(blackdottedarrow). Forcharg",,Figure 3,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,abstract,"Acoherentstatesfieldtheory(CST)frameworkfor
reversiblegelationofend-functionalf-armstarsispresented,which
implicitly enumerates all cross-linking patterns and generates the
correctstatisticalweightforeachtypeofcluster.Atthemean-field
level, the CST produces only tree-like clusters, and recovers all
essential predictions of the Flory−Stockmayer (FS) theory. In
particular, the saddle-point (mean-field) condition reproduces the
FSconditionforgelation.Whenappliedtosolutionsofassociative
polymerstars",1,abstract,high
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,conclusion,"hand.
Thecurrentworkprovidesthefoundationforsystematically
We have constructed a coherent states model of f-arm star
incorporating fluctuation effects. Several future developments
polymers with reversibly reacting ends in solution or molten
based on this can be envisioned. First, we have briefly
conditions and applied approximate analytical techniques to
discussed the possibility that the formation of loops may
interrogate phase behavior and gelation. At the mean-field
exhaust all reacting arms ",end,conclusion,high
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,excerpt,"Coherent State Field Theory for Reversible Gelation of Star Polymers Daniel L. Vigil, Glenn H. Fredrickson,* and Jian Qin*",1,reversible,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,excerpt,"reversiblegelationofend-functionalf-armstarsispresented,which implicitly enumerates all cross-linking patterns and generates the",1,reversible,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,excerpt,"1. INTRODUCTION formalism of de Gennes7,8 to the problem of reversible gelation. They utilized analytical approximations to study",1,reversible,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,excerpt,"recentyears,polymernetworksthatareformedfromreversible approach does not enable numerical representation or",1,reversible,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,excerpt,"novel materials properties, such as self-healing1 and stimuli- investigation. Other examples include work by Panyukov and Rabin that",1,self-heal,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,figure_caption,"Examplesofclustersformedbyassociationofstarpolymers.(a)Anexampleoff-armstarwithf=4.Armcontourisparametrizedbys,
with0≤s≤N.(b)Dimertree-likecluster.(c)Trimertree-likecluster.(d)Anintrastarloopbyself-association.(e)Aninterstarloopformedby
linkingtwostars.(f)Aloopformedfromthreestars.(g)Aclusterformedf",,Figure 1,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,figure_caption,"Asthenumberofarmsisincreased,the",,Figure 4,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,figure_caption,"Mean-fieldphasediagramforend-linkingstarpolymersfor problem of polymer gelation by Lubensky and Isaacson7,8
avarietyofnumberofarmsf.Binodalsareindicatedwithsolidlines
whiledottedlinesindicatethegeltransition.Parameters:C=ρuNf; 1
0 0 = + + (1 f/2)
K= λ b /(u 0 N2f). p l 2 e f
(1 + p )3 = + 0 (1 p) + ",,Figure 4,medium
P359,Coherent State Field Theory for Reversible Gelation of Star Polymers,P359_unidentified.pdf,2025,low,good,figure_caption,"Variation of bond and loop densities for phantom stars with f = 3, 5 and 15, which are normalized by the factor 2R3(4π/3)3/2. The
reactionconversion isterminated atthemean-field gel pointp =(f− 1)−1.
0
correlation length ξ is found to scale as ξ ∝ R |ϵ|−1/2, where subsequently by Hoeve for f-arm sta",,Figure 6,medium
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,abstract,"The relationship between elongation at break of a material and stretching speed has always been known to be an
inversed one. In this work, however, thermoplastic elastomers based on two thermodynamically immiscible components,
poly(dimethylsiloxane) (PDMS) and poly(propylene glycol) (PPG), exhibit speed-induced extensibility (SIE). This leads to
significantenhancementinYoung’smodulus,strength,andelongationatbreakwithincreasedstretchingspeed.Assuch,thesystem
iscapableof achievingelongationatbreak",1,abstract,high
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,conclusion,"Chuanjiang Long − Department of Materials Science and
A unique type of elastomer that exhibits SIE behavior at Engineering, National University of Singapore, Singapore
ambient conditions was achieved. The polymeric system 117575, Singapore
consistsoftwothermodynamicallyincompatiblesoftsegments Siqi Liu − Department of Materials Science and Engineering,
(PDMSand PPG) andtwo typesof hard segments which can National University of Singapore, Singapore 117575,
form a hydrogen bond with different stre",end,conclusion,high
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,excerpt,Speed-Induced Extensibility Elastomers with Good Resilience and High Toughness,1,elastomer,medium
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,excerpt,"inversed one. In this work, however, thermoplastic elastomers based on two thermodynamically immiscible components, poly(dimethylsiloxane) (PDMS) and poly(propylene glycol) (PPG), exhibit speed-induced extensibility (SIE). This leads to",1,elastomer,medium
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,excerpt,themostreportedPDMS-basedelastomers.Thetoughnessisalsoenhancedby6.4timesmerelybyincreasingthestretchingspeeds from2to70min,1,toughness,medium
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,excerpt,"endows the elastomer with a good elastic recovery of ∼98%. Last, the incorporation of a reversible hydrogen bond also allows the elastomers with autonomous self-healing ability (efficiency ∼ 95%). This work opens up the possibility for developing highly",1,reversible,medium
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,excerpt,"elastomers with autonomous self-healing ability (efficiency ∼ 95%). This work opens up the possibility for developing highly stretchable and resilient materials, which can be applied in areas such as artificial muscles.",1,self-heal,medium
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,performance_data,Elongation at break: 9000,,performance,medium
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,figure_caption,"(a) Chemical structure of Ax−Hy−Pz elastomers. (b) Engineering stress−strain curves of Ax−Hy−Pz elastomers under uniaxial
stretchingwithdifferentspeeds.(c)Young’smodulus(i),strength(ii),elongationatbreak(iii),andtoughness(iv)ofA5−H1−P4calculatedfrom
thecorresponding engineeringstress−straincurves.
s",,Figure 1,medium
P368,Speed-Induced Extensibility Elastomers with Good Resilience and,P368_unidentified.pdf,2021,medium,good,figure_caption,"(a) Selected 2D SAXS patterns of the A5−H1−P4 elastomer obtained at different strains as indicated in each figure and also after
releasingat5000%strain,thestretchingdirectionishorizon.Thestrain−stresscurveoftheA5−H1−P4elastomerisalsoshownbelowtheselected
2DSAXSpatterns.All2DSAXSpatternswerenormalize",,Figure 3,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,abstract,"A microscopic statistical mechanical theory of the
structure, self-assembly, and activated segmental relaxation is
employedtostudyassociatingcopolymermeltswithhighattractive
sticker fractions, local clustering, and disordered microphase
ordering. The stickers are dynamically pinned in a manner that
does not affect equilibrium structure which mimics the much
slower physical bond breaking process or postassembly cross-
linking of sticky monomers. Local sticker clustering and micro-
domain spatial ",1,abstract,high
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,conclusion,"and future outlook in Section 8. density of monomer of type i, ρ = ρ + ρ. The PRISM
m n s
The Supporting Information (SI) include some background equationsareclosedbytheaccurateModfiedVerlet(MV)for
theoreticalresults,andadditionalcalculationsthatextendand/ allthreecorrelationfunctions(triple-MVapproximation44−47).
or buttress the results shown in the main text. The dimensional partial collective scattering functions are
B https://doi.org/10.1021/acs.macromol.5c02893
MacromoleculesXXXX,XXX,XXX−XX",end,conclusion,high
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,excerpt,"ABSTRACT: A microscopic statistical mechanical theory of the structure, self-assembly, and activated segmental relaxation is",1,mechanical,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,excerpt,"such as recyclability, self-healing, and mechanical proper- melts,19,20permanentlycross-linkedhomopolymernetworks,21 ties.1−5 Sticky groups engage in specific attractions of tunable and associating copolymers with weak clustering and no",1,self-heal,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,excerpt,impactsdynamic-mechanicalpropertiesonlongerchainlength Our present goal is to study associating copolymer melts at,2,mechanical,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,excerpt,"and suite of equilibrium and dynamical statistical mechanical integral equation theory40,42 is employed to compute the theory tools employed, and how they are adapted for the intermolecular site−site pair correlation functions, g (r) =",4,mechanical,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,excerpt,nn review the dynamical statistical mechanical theories employed We interpret this as indicating stronger attractions tend to,7,mechanical,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"Examplecollectivepartialstructurefactors(a)S (k)and(b)S (k)forϕ=0.58,f =0.25,α =0.25σ.Thewide-anglepeakposition
nn ss s ss
k isindicatedinblue.Thesmallanglepeakpositionsk*forβϵ =3and6areindicatedonthex-axiswithdashedlinesofrespectivecolors,and
cage ss
thek*highlightedaredefinedinthemaintext.Insetof(",,Figure 1,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"Exampleinterchainsite−sitepaircorrelationfunctionsfor(a)nonstickymonomersg (r)and(b)stickymonomersg (r)fordifferent
nn ss
βϵ andϕ=0.58,f =0.25.Theinsetof(a)comparesthecontactvaluesof5systemsasafunctionofϕfordifferentchoicesoff andβϵ ;several
ss s s ss
overlap.The insetof (b)showsthe variation of the",,Figure 3,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"Dynamic free energy in units of thermal energy for f s =
each discussed individually in prior work.7,8 First, after 0.25,ϕ = 0.625 and varying values of βϵ ss . Note that βϵ ss = 0
corresponds to the cross-linked homopolymer system. The circles
equilibrium assembly of the associating copolymer, the ",,Figure 5,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"(a)Localcage(mainfigure)andcollectiveelastic(inset)contributionstodynamicbarrierinthermalenergyunitsforf =0.25.(b)Ratio
s
oftheelasticbarriertothelocalcagebarrierfordifferentstrengthsofattractionandf =0.25.Insetshowsthesamedatawiththex-axisscaledby
s
theglass transitionpackingfraction ϕ.Note thatthe",,Figure 8,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"packingfractionscorrespondingtothemorerubberyorweakly Indeed, fragility is a notoriously subtle dynamic quantity to
supercooled regime where the local cage barrier is ∼5−9 in understand microscopically even for homopolymers. It seems
thermal energy units. At high enough density, it becomes unavoidab",,Figure 6,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"Nonstickeralpharelaxationtimeasafunctionofβϵ with
ss
andwithoutthewavevectorcutoff,atf s =0.25,andϕ=0.625(black) As discussed in Section 2A, we have chosen a modestly short
and ϕ = 0.61 (green). The red points depict the τ α for a sticker attraction to mimic attraction not of a classic van der
homop",,Figure 10,medium
P396,Segmental Dynamics and Vitrification in Associating Copolymer,P396_unidentified.pdf,2025,low,good,figure_caption,"(a) Comparison of collective partial static structure factors S (k) and S (k) (inset) for ϕ = 0.625, f = 0.2, βϵ = 2.75 for three
ss nn s ss
attractionranges. (b)The corresponding kineticarrest phasediagramforthe three attractionranges; insetshows the Angellplotforβϵ = 3.
ss
range does not significa",,Figure 12,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,abstract,"Biological systems often exhibit strain stiffening to prevent deformation and softening to avoid catastrophic failure.
Associativepolymernetworksareinspiredbythedynamicnatureofbiomaterialsandhavebroadapplicationsasstimuli-responsive
materials.Herein,weinvestigatedthenonlinearextensionalresponseofassociativepolymernetworkswithafocusontensilestrain
softening. Metallo-supramolecular networks formed by pendant group cross-linking with different metal ions and a low degree of
entanglements were used ",1,abstract,high
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,conclusion,"yielding is based on empirical observations and is qualitative.
Further understanding of the nonlinear tensile behavior is
Inthisstudy,wesynthesizedaseriesofmetallo-supramolecular
limited by the lack of experimental confirmation about the
networks with a bipyridine-containing polymer building block
coordination environment of the metal center in the bulk
and complexed them with various metal ions. These bulk
polymer materials and, more importantly, how they change
networksarehighlyextensible,whi",end,conclusion,high
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"alities,1 such as self-healing,2 shape memory,3 high tough- Figure 1, curve a. However, such large stress-overshoot ness,4−6andmechanicalproperties,thatarehighlytunableand followed by softening in tensile stretch is very uncommon.",1,self-heal,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"ness,4−6andmechanicalproperties,thatarehighlytunableand followed by softening in tensile stretch is very uncommon. change with external stimuli.7−9 Dynamics of associative The most common tensile behavior is moderate strain",1,mechanical,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"adjust their stiffness and remodel in response to the changing hardening. The softening is attributed to mechanically mechanicalenvironment.31,32Tissue,asasoftmaterial,exhibits generated disorder, causing acceleration of segmental relaxa-",3,mechanical,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"mechanicalenvironment.31,32Tissue,asasoftmaterial,exhibits generated disorder, causing acceleration of segmental relaxa- rapid strain-stiffening after a small stretch. Studies successfully tion until the relaxation time becomes comparable to the",3,mechanical,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,excerpt,"A solvent-free, tissue-like elastomer from the self-assembly of wasfirstdefinedinthe1940s54andseveraltheorieshavebeen",3,elastomer,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Generalizedstress−straincurvesformetallo-supramolecular
rate of reassociation, rather than dissociation, is the
polymersshowing(a)extremestrainsofteningwithayieldpoint,(b)
determining factor for the nonlinear responses, attributing to
moderatestrainsoftening, and(c) strainstiffening.
thenetworktopol",,Figure 1,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Schematic illustration of the synthesis of the polymer building block BiPyPEG (top), complexation with metal salt (top), and the
formation of metal−ligand cross-links and hydrogen bonds (bottom left and middle). Bottom right: steady shear viscosity of PEGDE 500
macromonomer, BiPyPEGpolymer, Zn 3:1an",,Figure 2,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Tensilestress−straincurvefortheZn3:1networkshowing
ultrahigh extensibility and yielding. Inset shows that tensile stress at monocomplexesthatdonotcontributetothebulkmechanical
veryhighstrain %is nonzero. strength.WhilethestrongestnetworkZn2:1rupturedat643%",,Figure 4,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Young’smoduliofassociativenetworkswithvaryingmetal
Co4:1 0.93±0.19 0.35±0.06 513±47
ions and L:M ratios (bottom). The Young’s moduli were obtained
Ni2:1 3.22±0.45 1.35±0.03 515±163
fromthetensilecurvesshowninFigure5.Enthalpiesofformationfor
Ni3:1 3.26±0.44 1.85±0.24 557±240
bis-(ΔH )andtris-complex(",,Figure 6,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Plotsofshearviscosityversusshearrateat25°Cofdifferent
TTS analysis was also applied to Cu 3:1, Co 3:1, and Ni 3:1 associativenetworksincluding(A)Zn3:1,Cu3:1,Co3:1,Ni3:1and
networks, which similarly show poor overlap of dynamic (B) Zn2:1,Cu2:1,Co 2:1,and Ni2:1.
modulidata(FigureS10).Discontinuitiesin",,Figure 8,medium
P400,Tensile Strain Softening of Associative Polymer Networks:,P400_unidentified.pdf,2025,medium,good,figure_caption,"Normalizedstressrelaxationversustimecurveswithrelaxationstrainsof15%and250%,forassociativenetworkscomplexedwith(A)
Zn2+,(B) Cu2+,(C)Co2+,and (D)Ni2+ atvarying L:Mratios.
mode,τ ,butthealignmentsarequicklyrelievedbyrapidbond Table 6. Lifetimes of the Closed Sticker and Open Sticker
1
breakingandexcha",,Figure 10,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,abstract,"Hydrogen bonds (H-bonds) are effective dynamic cross-links that
endow polymers with dynamic mechanical functions such as toughness, self-
recoverability, and self-healing ability. While conventional complementary
multidentate H-bonding groups are advantageous for enhancing binding strength
due to their rigid structures, flexible multidentate H-bonding groups such as
aliphatic diols have recently been found to achieve a good balance between
dynamicity and mechanical robustness. In this study, we ",1,abstract,high
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,conclusion,"ting to the dynamicity of the polymer.
In this study, we systematically compared the dynamic
Effect of the Structural Flexibility of H-Bonding
mechanical properties of model polymers bearing either diol
Groups on the Dynamicity of Polymers. The results oramidegroupstorevealtheeffectsofthestructuralflexibility
revealeddifferencesinthedynamicityoftheH-bondingmotifs. of H-bonding motifs on themacroscopic mechanical perform-
AtasimilarH-bondinggroupconcentrationc,theEofPDiol- ance of polymers. From ",end,conclusion,high
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"Mechanical Properties of Dynamic Cross-Linked Polymers Rena Tajima, Shintaro Nakagawa, and Naoko Yoshie*",1,mechanical,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"ABSTRACT: Hydrogen bonds (H-bonds) are effective dynamic cross-links that endow polymers with dynamic mechanical functions such as toughness, self-",1,hydrogen bond,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"endow polymers with dynamic mechanical functions such as toughness, self- recoverability, and self-healing ability. While conventional complementary",1,toughness,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"recoverability, and self-healing ability. While conventional complementary multidentate H-bonding groups are advantageous for enhancing binding strength",1,self-heal,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,excerpt,"dynamicity and mechanical robustness. In this study, we elucidated the effects of the structural flexibility of H-bonding groups and the mechanical properties of",1,mechanical,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,performance_data,Recovery ratio: 92.8,,performance,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,figure_caption,"SchematicoftheH-bondingmotifsusedinthisstudy.(a)
calculations revealed that vicinal diols had multiple stable H- Vicinal dimethanol group asa flexible H-bonding motif with various
dimer structures. (b) Amide group as a rigid H-bonding motif with
bonded dimer structures, which were considered to favo",,Figure 1,medium
P428,Correlation between Structural Flexibility of H‑Bonding Motifs and,P428_unidentified.pdf,2025,medium,good,figure_caption,"(a)Syntheticrouteforpoly(Diol-co-Dodec)andpoly(VL-co-Dodec).(b,c)Ratioof(b)DiOTBSand(c)VLinpolymersplottedagainst
thedegree of polymerization.(d) SAXSprofilesof the copolymers.
D https://doi.org/10.1021/acs.macromol.5c01025
MacromoleculesXXXX,XXX,XXX−XXX
Macromolecules pubs.acs.org/Macromolecules Ar",,Figure 3,medium
