paper_id,title,file_name,year,priority,extraction_quality,evidence_type,evidence_text,page_est,keyword,confidence
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,excerpt,"traditional conclusion, the degree of microphase separation decreases as the content of IPDI increases, while the macroscopic shape recoverability is largely improved. With dichroic FTIR and SAXS, we find that the morphology of hard phases changed",1,microphase separation,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,excerpt,"shape recoverability is largely improved. With dichroic FTIR and SAXS, we find that the morphology of hard phases changed fromlamellar-liketofibrillar-like,whichismorestableunderstretching.SMFSexperimentsdiscoverthatIPDIcouldincreasethe",1,morphology,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,excerpt,"able biocompatibility, thus affording it a wide range of the regularity of hard segment structure on shape memory applications, such as Spandex fiber, automotive bumpers, properties by comparing two series of thermoplastic polyur-",2,hard segment,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,figure_caption,"2D-SAXS patterns of all samples at 0−500% strainand recovery.
soft segment is polyether polyol PTMG, with M = 2000 g/ strain was studied by small-angle X-ray scattering (SAXS)
n
mol, while the hard segment is composed of IPDI, PPDI, and experiment. The evolution of 2D-SAXS patterns, including the
HQ",,Figure 1,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,figure_caption,"1D-SAXS intensity profiles in the parallel direction (||) and the perpendicular direction (⊥), including two different states (before
stretching and after release): (a) IPDI-0, (b) IPDI-20, (c) IPDI-40, (d) IPDI-60, (e) IPDI-80, and (f) IPDI-100. The parallel and perpendicular
directions are the dir",,Figure 3,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,figure_caption,"Tendency of interdomain spacing ratio (D) with growing
r
IPDI content. || and ⊥ represent the parallel and perpendicular
directions, respectively.",,Figure 4,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,figure_caption,"(a) FTIR spectra of polyurethane samples. (b) Hydrogen-bonding association of polyurethane samples. (c) Schematic diagram of
microphase separation in polyurethane elastomers containing different contents of nonplanar rings.
f of hydrogen-bonded carbonyl group begins to increasea domaintypesinthermo",,Figure 6,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,figure_caption,"Recovery ratio after breaking in 3min of all samples.
orientation.
For the IPDI-60, IPDI-80, and IPDI-100 samples, we infer
theorientationoftherestlamellardomainskeepsincreasing.In that there is only slight breakage of hard domains during the
the meantime, needle-like crystals containing hard segmen",,Figure 8,medium
P375,A Multiscale Investigation on the Mechanism of Shape Recovery for,P375_unidentified.pdf,2016,high,good,figure_caption,"Because PPDI is gradually substituted with g
IPDI, both lamellar and fibrillar hard domain structure exist in temperature. Since IPDI-0, IPDI-20, and IPDI-40 with very
high T could not withstand the external stress, the excellent
the IPDI-40 sample. During deformation, most parts of the g
recovery r",,Figure 9,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,abstract,"Transformingpolyolefinwastetoformcross-linkednetworksisa
promising way to access a wide range of properties and create methods of
repurposingthesematerialsinnewapplications.Inthiswork,maleicanhydride-
grafted polypropylene (PPgMAH) was hydroxylated to form hydroxylated PP
(PPOH)andconvertedtoaprocessablethermosetpolyurethane(PU)withthe
use of a urethane exchange catalyst. The rheological behavior of the PU
transitioned from that of a solid-like network to a viscoelastic liquid as the
catalyst co",1,abstract,high
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,conclusion,"PPOH and PPgMAH precursors.
These results thus point to isolated PP-rich domains which
This study examined crystallization kinetics, including
are microphase separated from the urethane cross-links, and
nucleation and growth processes, and crystal morphology in
undergo crystallization processes consistent with neat PP,
PP-derivedPUs,inwhichthePPsegmentswereconstrainedin
including nucleation and growth kinetics, and presence of
a urethane network. The urethane network underwent lamellar and spher",end,conclusion,high
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,excerpt,"scattering demonstrated aggregation of the hard segments containing cross-links in the PP-derived PU, through observation of a correlation peak that persisted upon heating the system above the melting temperature (T ) of the PP domains. The PP-rich",1,hard segment,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,excerpt,correlation peak that persisted upon heating the system above the melting temperature (T ) of the PP domains. The PP-rich m,1,domain,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,excerpt,"domains underwent crystallization as the system was cooled below T , and while the choice of crystallization temperature (T) m c",1,domain,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,excerpt,"time required for crystal growth were also unchanged. These results thus point to isolated PP-rich domains, which are microphase separated from the urethane cross-links, and undergo crystallization processes consistent with neat PP.",1,domain,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,excerpt,"2.2.3.Small-A m n ,f gleX c -rayScattering(SAXS)andWide- an area A in μm2 using the pixel/μm conversion determined Angle X-ray Scattering (WAXS). Samples were melted at from the scale bar of the image, and the spherulite diameter",5,saxs,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,figure_caption,"(a)Storagemodulus(G’),(b)lossmodulus(G”),(c)complexviscosity(η*),and(d)tanδversusangularfrequencyωat200°Cfor
PPgMAHand PUswith0.6 −5 wt% DBTDLcatalyst.
±1°C(inadditiontotheT associatedwithPPat1±1°C). behavior of these PU systems. First, what is the role of
g
ASoxhletextractionofthePUwasconductedino-",,Figure 1,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,figure_caption,"(a) WAXS intensity I vs diffraction angle 2θ and (b) SAXS intensity I multiplied by q2 vs q obtained at 25 °C for the PU following
isothermalcrystallizationat25and115°C.(DataforPPgMAHandPPOHareprovidedinFigureS9).Dashedlinescorrespondtotheamorphous
WAXS halo obtained at 200 °C. (c) Crystallinity (X ",,Figure 3,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,figure_caption,"Fractionalcrystallization,x(t)vstimefor(a)PPgMAH,(b)PPOHand(c)PUatvariousT.Avramiplotsfor(d)PPgMAH,(e)PPOH,
c
and(f)PUshownwithintherangeof150−127.5°C.Blackdashedlinesrepresentthelinearfitfortherespectivetemperature.Allplotssharethe
samelegend.In(d)−(f),themodelwasappliedtotherangeoffractionalcrysta",,Figure 5,medium
P397,Impact of Network Architecture and Cross-Link Aggregation on the,P397_unidentified.pdf,2025,medium,good,figure_caption,"(a) ln K vs inverse crystallization temperature (1/T)
theactivationenergy(E)fromtheArrheniusequation(eq7), c
a obtained for PPgMAH, PPOH and PU. (b) Difference of
showninFigure6a.KandE forthePUweresimilartothatof
a crystallizationhalf-timeandinductiontime(t −t )vsdegree
PPgMAH and PPOH, and were con",,Figure 6,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,abstract,"The design of vitrimeric polyurethane (PU) net-
worksrequires simultaneously achievinghigh mechanicalperform-
ance and efficient reprocessability while resolving the multiple
exchange reactions that dictate stress relaxation. Here, we report a
polyester-based PU vitrimer (V-PU) synthesized via nonstoichio-
metric copolymerization of polycaprolactone (PCL), hexam-
ethylene diisocyanate, and butanediol (BDO) under Sn(Oct)
2
catalysis, cross-linked via different isocyanate-derived structures.
V-PU ",1,abstract,high
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,conclusion,"on the dominant sustaining network malleability and reprocessability.
mechanism in V-PUG, we propose that urethane reversion Asshownabove,therelaxationbehavioroftheV-PUsystem
governs the dynamic exchange behavior in (i) V-PUG across cannot be adequately described by a single-mode KWW
all time scales and (ii) V-PU at early stages (short-time model. Therefore, we evaluated the applicability of a two-
regime), with minor contributions from transcarbamoylation. element KWW, or double stretched expon",end,conclusion,high
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,excerpt,"reversion and transcarbamoylation occur mainly within hard domains, transesterification engages both hard and soft segments, redistributing hydroxyls and consequently modulating the transcarbamoylation pathway. This systematic deconvolution of",1,soft segment,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,excerpt,"transition temperature (T) associated with the soft segments, the vitrimer design toolbox by demonstrating an intrinsically g",5,soft segment,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,excerpt,"of the hard segment domains, both materials exhibit nearly plateau with sustained damping capacity, and its tan δ identical storage modulus responses, consistent with previous continues to increase throughout the hard-segment melting",5,hard segment,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,excerpt,"softening due to the melting of hard segment crystallites elaborated in the following sections, this behavior arises from (Figure 1a). In contrast, V-PU maintains a well-defined the activation of relatively fast exchange reactions above the",5,hard segment,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,excerpt,"segments, HDI/BDO hard segments, and Sn(Oct) catalyst), based PEG (M = 2000 g/mol) to eliminate ester-mediated 2 n",11,hard segment,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,performance_data,Elongation at break: 700,,performance,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,figure_caption,"DMTAprofilesforlinear(L-PU)andvitrimeric(V-PU)polyurethanes.(a)Storagemodulusand(b)lossmodulusandlosstangent(tan
δ).
and(ii) sequentialaddition of excessHDI andBDO at95 °C
to induce gelation. The resulting network was vacuum-dried
(90°C,48h)andpostcuredat180°Ctoaffordthevitrimeric
polyurethane (V-PU",,Figure 1,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,figure_caption,"Normalizedstressrelaxationcurvesatdifferenttemperaturesfor(a)V-PUand(b)V-PUG.(c)Linearviscoelasticresponseofvitrimer
polyurethanes at180°C. (d)Arrhenius plotof relaxationtimes todetermine activationenergies forV-PU and V-PUG.
provided byswelling studies (Figure S2and VideoS1), which under these cond",,Figure 3,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,figure_caption,"KWWfunctionfittedtorelaxationdataof(a,c)V-PUGand(b,d)V-PUacrossdifferenttemperaturesovertheentirerelaxationtimescale
(t). (e)Arrheniusfitting of relaxation timesto estimateactivationenergies forV-PUG andV-PU samples.
species contain this functionality, this peak indicates their The relative formatio",,Figure 4,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,figure_caption,"a)StressrelaxationprofilesofV-PUGatvarioustemperatures,(b)deconvolutedcontributionscorrespondingtosegmentalmotionand
exchange-driven relaxation processes, and (c) Arrhenius plots of the relaxation times used to estimate the activation energies associated with
segmentalmotionand exchange relaxation m",,Figure 6,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,figure_caption,"Determinationofactivationenergyforlong-timescalerelaxationinV-PU.(a)Schematicofthemethodologyusedtoquantifyrelaxation
times from the terminal regime of the stress relaxation curve. (b) Arrhenius representation of the relaxation times, where the activation energy
barrieris derivedfrom thelinear fit.
",,Figure 8,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,figure_caption,"(a)SecondheatingDSCthermogramsshowingmeltingbehavior,and(b)coolingDSCthermogramsshowingcrystallization,forlinear
polyurethane(L-PU),vitrimericpolyurethane(V-PU), and reprocessedvitrimericpolyurethane(R-V-PU).
Scheme 2. Formation Mechanisms and Structures of polyester-based vitrimer (V-PU). The corre",,Figure 10,medium
P427,Decoding Exchange Mechanisms in High-Performance Polyurethane,P427_unidentified.pdf,2025,medium,good,figure_caption,"Stress−strain curves of the linear polyurethane (L-PU), vitrimeric polyurethane (V-PU), and three cycles reprocessed vitrimeric
polyurethane(R-V-PU) atambienttemperature.Reprocessing ofvitrimericpolyurethane wasconducted at180°C.",,Figure 11,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,conclusion,"2021,12,4395.
[2] Y.Xu,Z.Ye,G.Zhao,Q.Fei,Z.Chen,J.Li,M.Yang,Y.Ren,B.Berigan,
Inconclusion,thisstudypresentsanultra-strongandtoughbio- Y.Ling,X.Qian,L.Shi,I.Ozden,J.Xie,W.Gao,P.-Y.Chen,Z.Yan,Nat.
based polyurethane elastomer with multiple hydrogen bonds. Nanotechnol.2024,19,1158.
Through the modulation of FDHA content, which acts as the [3] Y.Lee,X.Tian,J.Park,D.H.Nam,Z.Wu,H.Choi,J.Kim,D.-W.Park,
networkbuilderforthedynamichydrogenbonding-inducedcon- K.Zhou,S.W.Lee,T.A.Tabish,X.Cheng,S.Emaminejad",end,conclusion,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,excerpt,Polyurethane Elastomers via Dynamic Hydrogen Bonding Induced Confinement Effect,1,hydrogen bond,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,excerpt,"alternating soft-hard segment structure, TPUstillfacessignificantchallengesinbalancingrawmaterialrenewability",1,hard segment,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,excerpt,"Hefei230026,China of hydrogen bond network has emerged as a crucial approach E-mail:fuyao@ustc.edu.cn to overcome performance limitations.[14–23] Research indicates",2,hydrogen bond,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,excerpt,that the distribution of hydrogen bonds at the soft-hard mi- InstituteofAdvancedTechnology,2,hydrogen bond,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,excerpt,crodomain interface and within the microphase separation re- UniversityofScienceandTechnologyofChina,2,microphase separation,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,performance_data,Elongation at break: 1797.2,,performance,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,figure_caption,"StructuraldesignofPFPUelastomer.a)Schematicillustrationofthemicrostructureofhumanligamenttissueandschematicrepresentation
ofPFPUelastomers’microstructure,analogoustohumanligaments.b)DynamichydrogenbondnetworkofPFPUelastomersandschematicdepiction
ofthetransitionfromaweaklyisolatednetworkstructuretoas",,Figure 1,medium
P437,Ligament Inspired Ultra-Strong and Tough Bio-Based,P437_unidentified.pdf,2025,high,partial,figure_caption,"MechanicalpropertiesofthePFPUelastomers.a)Stress–straincurvesofthePFPUelastomers.b)Truestress–straincurvesofthePFPU
elastomers.c)ComparisonofstrengthandtoughnessofthePFPUelastomerswithpreviouslyreportedmaterials.d)Cyclictensileloading-unloading
curvesoftheP F PUelastomeratvariousstrains.e)Schematici",,Figure 3,medium
